adj_edge_jaccard,division_fn,division_fp,division_tp,edge_fn,edge_fp,edge_jaccard,edge_tp,embryo,node_recall,num_pred_nodes,safe_divs,stem,total_node_ratio,variant
0.9733464612310767,0,1,1,2,1,0.9857142857142858,207,44b6,0.9907407407407407,8369,23,44b6_341df25f,0.12547068316299084,logit_open_min0
0.8776322434801787,0,1,1,19,29,0.88,352,44b6,0.9921259842519685,18625,68,44b6_587a1e22,0.026906324088879087,logit_open_min0
0.8883962433511634,0,0,1,20,21,0.8605442176870748,253,44b6,0.9712230215827338,19965,75,44b6_5f15d135,-0.32365595040482403,logit_open_min0
0.8746746144603622,1,2,0,11,12,0.8217054263565892,106,44b6,0.9661016949152542,24840,73,44b6_706092f0,-0.6446250250364818,logit_open_min0
0.9395136388873965,1,0,0,6,9,0.8986486486486487,133,44b6,1.0,8228,31,44b6_74d0c52e,-0.45473823724320744,logit_open_min0
0.9556091465898126,1,0,0,17,26,0.9193245778611632,490,44b6,1.0,40470,150,44b6_7a302da0,-0.3946872475993898,logit_open_min0
0.9596880599630614,0,0,1,7,2,0.9762532981530343,370,44b6,0.9868421052631579,8858,26,44b6_996155de,0.16968176416215502,logit_open_min0
0.9897019224551871,1,2,0,6,9,0.9344978165938864,214,44b6,0.9954954954954955,23687,72,44b6_9be80b04,-0.5907355253382173,logit_open_min0
0.9212377145625693,1,0,1,10,15,0.9169435215946844,276,44b6,0.9966216216216216,21961,67,44b6_a21120c2,-0.04683159722222222,logit_open_min0
1.0064905042692498,1,1,0,4,2,0.9711538461538461,202,44b6,0.9904306220095693,14058,52,44b6_aaf8b0ea,-0.3638626182180189,logit_open_min0
0.8123431064854769,2,2,0,36,40,0.7917808219178082,289,44b6,0.972972972972973,34852,130,44b6_c50204e0,-0.25969667360550575,logit_open_min0
0.8828222609506743,1,0,0,10,13,0.8700564971751412,154,44b6,0.9880952380952381,28281,75,44b6_c8e2a523,-0.1467233888486604,logit_open_min0
1.0079220625681538,1,0,1,4,5,0.9685314685314685,277,44b6,1.0,14283,53,44b6_d2f34f90,-0.4067043283210102,logit_open_min0
0.8688299102397652,2,5,0,56,77,0.8628865979381444,837,44b6,0.9911699779249448,41759,154,44b6_d5e7d891,-0.06887709596860507,logit_open_min0
0.8979901081638112,1,0,0,4,3,0.9041095890410958,66,44b6,0.9861111111111112,5521,20,44b6_d754aa59,0.06768516727905627,logit_open_min0
0.9204761433433962,0,2,1,3,6,0.9307692307692308,121,44b6,0.9920634920634921,15536,57,44b6_deabac95,0.11058688969904926,logit_open_min0
0.9720746008135881,2,1,0,19,10,0.9090909090909091,290,44b6,0.9678456591639871,22942,44,44b6_e28840c6,-0.6928206089494684,logit_open_min0
0.9809658433302068,1,3,0,11,9,0.9779492833517089,887,6bba,0.9935483870967742,5844,21,6bba_062c8d37,-0.030845771144278607,logit_open_min0
0.8284248246194196,1,1,1,37,22,0.8392370572207084,308,6bba,0.9303621169916435,24253,69,6bba_07e24132,0.1288340702815918,logit_open_min0
0.9960541758453664,1,3,0,4,3,0.9940222032450897,1164,6bba,0.996661101836394,8290,26,6bba_085bf656,-0.02044192366773012,logit_open_min0
0.8964448319863245,3,6,1,89,128,0.8914457228614308,1782,6bba,0.9907692307692307,29372,104,6bba_09961292,-0.056078670823022786,logit_open_min0
0.7910011315050813,1,0,0,22,25,0.7892376681614349,176,6bba,0.9569377990430622,21965,80,6bba_0e7c0d07,-0.022343882138247208,logit_open_min0
0.9177421871168296,2,2,1,56,32,0.9145631067961165,942,6bba,0.971042471042471,8025,28,6bba_12665c0e,-0.03476064469569401,logit_open_min0
